evol.temp,assay.temp,evol.rep,strain,u.max,log_a,s
31,16,1,31_16_1,0.710077942,-1.538263944,0.113399417
31,16,1,31_16_1,0.651526271,-1.271442811,0.110765045
31,16,1,31_16_1,0.722327623,-1.844716708,0.085272435
31,16,1,31_16_1,0.639663789,-0.621021874,0.093607576
31,16,1,31_16_1,0.697557538,-1.297560441,0.123932336
31,16,1,31_16_1,0.608612488,-0.648425858,0.100525698
31,16,1,31_16_1,0.64635583,-1.000876676,0.090145774
31,16,1,31_16_1,0.715178397,-1.663267433,0.10740835
31,16,1,31_16_1,0.65986002,-1.391209187,0.066933305
31,16,1,31_16_1,0.676089138,-1.491039836,0.083679171
31,16,1,31_16_1,0.655423307,-1.35912865,0.057328361
31,16,1,31_16_1,0.665043784,-1.42005465,0.090227957
31,16,1,31_16_1,0.655606544,-0.787340941,0.112876852
31,16,1,31_16_1,0.676779219,-1.305950403,0.110903958
31,16,1,31_16_1,0.68456549,-1.637116989,0.090948083
31,16,1,31_16_1,0.678220609,-1.471786049,0.089255299
31,16,1,31_16_1,0.684747373,-1.65372562,0.085519653
31,16,1,31_16_1,0.70040376,-1.335932537,0.093521463
31,16,1,31_16_1,0.715071867,-1.123992933,0.131794368
31,16,1,31_16_1,0.645321678,-1.054808779,0.093470087
31,16,1,31_16_1,0.608018959,-0.749436368,0.084242777
31,16,1,31_16_1,0.77046029,-1.499342643,0.125195936
31,16,1,31_16_1,0.648517094,-1.004890419,0.09863594
31,16,1,31_16_1,0.686174487,-1.641903444,0.081181094
31,16,1,31_16_1,0.67499121,-1.750625483,0.101511177
31,16,1,31_16_1,0.688753585,-1.34778801,0.100692629
31,16,1,31_16_1,0.647253998,-1.30155268,0.075783926
31,16,1,31_16_1,0.683561236,-1.647714563,0.070162101
31,16,1,31_16_1,0.692140128,-1.308626824,0.116599878
31,16,1,31_16_1,0.695253144,-1.12819204,0.110973055
31,16,1,31_16_1,0.710695416,-1.368367771,0.108870313
31,16,1,31_16_1,0.643503151,-1.099538235,0.09486094
31,16,1,31_16_1,0.729109046,-1.381615489,0.129513568
31,16,1,31_16_1,0.680187383,-1.291172998,0.106506006
31,16,1,31_16_1,0.632173447,-1.499374384,0.061907921
31,16,1,31_16_1,0.638111521,-0.83281604,0.095184115
31,16,1,31_16_1,0.656237877,-1.432830497,0.073581161
31,16,1,31_16_1,0.681029055,-1.048360974,0.112180761
31,16,1,31_16_1,0.624302487,-1.325485856,0.065627338
31,16,1,31_16_1,0.700004092,-1.005701829,0.137319162
31,16,1,31_16_1,0.646120375,-1.479413733,0.096852097
31,16,1,31_16_1,0.690504165,-1.389418397,0.086271577
31,16,1,31_16_1,0.692728401,-1.370320856,0.146893338
31,16,1,31_16_1,0.72609599,-1.463655631,0.121331289
31,16,1,31_16_1,0.666344341,-1.161123931,0.111706013
31,16,1,31_16_1,0.69303406,-1.255510545,0.119152021
31,16,1,31_16_1,0.667015735,-1.333637973,0.076962357
31,16,1,31_16_1,0.711136026,-1.226458217,0.149693157
31,16,1,31_16_1,0.677816949,-1.307850356,0.089883463
31,16,1,31_16_1,0.658820474,-1.119480815,0.133249517
31,16,1,31_16_1,0.716553161,-1.394607443,0.108420171
31,16,1,31_16_1,0.659099861,-0.837589333,0.102595029
31,16,1,31_16_1,0.745108607,-1.651792978,0.096257597
31,16,1,31_16_1,0.686183515,-1.7222365,0.085895396
31,16,1,31_16_1,0.672680506,-1.163428483,0.090652036
31,16,1,31_16_1,0.679164395,-1.367106694,0.099073782
31,16,1,31_16_1,0.682378706,-0.831107886,0.116837271
31,16,1,31_16_1,0.693601958,-1.463493839,0.093979904
31,16,1,31_16_1,0.648537986,-0.731434409,0.096523821
31,16,1,31_16_1,0.644841547,-1.388616417,0.08528153
31,16,1,31_16_1,0.708550652,-1.405974379,0.092137628
31,16,1,31_16_1,0.671710162,-1.291551937,0.076470341
31,16,1,31_16_1,0.678813235,-1.239085843,0.102662685
31,16,1,31_16_1,0.678667685,-1.551278477,0.067629432
31,16,1,31_16_1,0.670499855,-1.390148064,0.093776389
31,16,1,31_16_1,0.651203482,-1.184658101,0.088995859
31,16,1,31_16_1,0.68169925,-1.359345513,0.098269107
31,16,1,31_16_1,0.687102079,-1.566781613,0.071129188
31,16,1,31_16_1,0.662935907,-1.145210381,0.124899282
31,16,1,31_16_1,0.692635514,-1.320260028,0.132442193
31,16,1,31_16_1,0.631244211,-1.342997024,0.078198336
31,16,1,31_16_1,0.732866711,-1.541171108,0.118843031
31,16,1,31_16_1,0.660570018,-1.463415214,0.091244213
31,16,1,31_16_1,0.665862894,-1.070377384,0.111303013
31,16,1,31_16_1,0.707956583,-0.931137972,0.119144781
31,16,1,31_16_1,0.665779585,-1.345217559,0.06890204
31,16,1,31_16_1,0.707704197,-1.524271607,0.093606818
31,16,1,31_16_1,0.694898518,-1.128390047,0.102610056
31,16,1,31_16_1,0.645300896,-0.938554495,0.097503177
31,16,1,31_16_1,0.681494918,-1.046295084,0.124456821
31,16,1,31_16_1,0.647238452,-1.195711893,0.090686293
31,16,1,31_16_1,0.669299934,-1.246086762,0.074661899
31,16,1,31_16_1,0.676212067,-1.693602628,0.082468144
31,16,1,31_16_1,0.639699134,-0.682525732,0.086313503
31,16,1,31_16_1,0.65272597,-1.231782624,0.10017403
31,16,1,31_16_1,0.687884265,-1.041054036,0.124175597
31,16,1,31_16_1,0.672017987,-0.822770325,0.111092396
31,16,1,31_16_1,0.659542489,-0.893630138,0.065922216
31,16,1,31_16_1,0.644695535,-0.428381008,0.102641466
31,16,1,31_16_1,0.65430102,-1.222517583,0.096914139
31,16,1,31_16_1,0.68151128,-1.521503554,0.11500344
31,16,1,31_16_1,0.743571526,-1.46629555,0.123516754
31,16,1,31_16_1,0.703945939,-1.510465391,0.129704562
31,16,1,31_16_1,0.72303693,-1.664673303,0.114684512
31,16,1,31_16_1,0.658467386,-0.661016283,0.104862713
31,16,1,31_16_1,0.67662864,-1.365587782,0.087753386
31,16,1,31_16_1,0.711676238,-1.065706013,0.129309018
31,16,1,31_16_1,0.627495689,-1.290464526,0.101617443
31,16,1,31_16_1,0.682817532,-1.655370858,0.083906206
31,16,1,31_16_1,0.639950291,-1.177368352,0.107619491
31,16,1,31_16_1,0.674553902,-1.25086293,0.088936276
31,16,1,31_16_1,0.658516868,-1.445246739,0.096944895
31,16,1,31_16_1,0.666078327,-1.623306782,0.087378084
31,16,1,31_16_1,0.65159472,-0.796177787,0.112156328
31,16,1,31_16_1,0.754022208,-1.236976911,0.118272148
31,16,1,31_16_1,0.684658133,-1.314649426,0.107780727
31,16,1,31_16_1,0.627715238,-0.952018215,0.091524182
31,16,1,31_16_1,0.641249819,-1.256604642,0.089541959
31,16,1,31_16_1,0.702448254,-1.478948364,0.094364464
31,16,1,31_16_1,0.658202012,0.11189272,0.104971803
31,16,1,31_16_1,0.683366897,-1.390428741,0.110028487
31,16,1,31_16_1,0.686394869,-1.204126108,0.120166586
31,16,1,31_16_1,0.640969831,-0.85049152,0.068058576
31,16,1,31_16_1,0.695180594,-1.455078302,0.12839657
31,16,1,31_16_1,0.661917506,-1.152621398,0.10018805
31,16,1,31_16_1,0.656441206,-1.052556987,0.086664836
31,16,1,31_16_1,0.658576858,-1.306670089,0.094897773
31,16,1,31_16_1,0.663498407,-1.163722444,0.093067839
31,16,1,31_16_1,0.698049707,-1.335045818,0.116450991
31,16,1,31_16_1,0.667448679,-1.275203127,0.104317539
31,16,1,31_16_1,0.64707196,-1.238614291,0.086472679
31,16,1,31_16_1,0.662290381,-1.409108019,0.115106027
31,16,1,31_16_1,0.674463705,-1.453067105,0.086853398
31,16,1,31_16_1,0.691736969,-1.5120979,0.094349936
31,16,1,31_16_1,0.652829686,-0.211366317,0.114605214
31,16,1,31_16_1,0.726219573,-1.399655035,0.119051412
31,16,1,31_16_1,0.710312507,-1.620212624,0.086797655
31,16,1,31_16_1,0.658087491,-1.430926616,0.077598277
31,16,1,31_16_1,0.69491259,-1.24102501,0.11405946
31,16,1,31_16_1,0.759037079,-1.422011107,0.134140648
31,16,1,31_16_1,0.673107145,-1.466235848,0.093212149
31,16,1,31_16_1,0.649185039,-1.510819463,0.098700515
31,16,1,31_16_1,0.66176128,-1.309525795,0.07163237
31,16,1,31_16_1,0.668964743,-1.332875783,0.113023673
31,16,1,31_16_1,0.6339564,-0.752469262,0.099208518
31,16,1,31_16_1,0.666058549,-1.260363127,0.091574688
31,16,1,31_16_1,0.711803957,-1.544436994,0.089902406
31,16,1,31_16_1,0.71833596,-1.176868899,0.100517595
31,16,1,31_16_1,0.66838909,-1.479082272,0.072969244
31,16,1,31_16_1,0.685487434,-1.476178862,0.109999845
31,16,1,31_16_1,0.677340349,-0.849019922,0.114972393
31,16,1,31_16_1,0.721848622,-1.642134915,0.106237381
31,16,1,31_16_1,0.687116743,-1.418815572,0.112963822
31,16,1,31_16_1,0.680180936,-1.554567715,0.092162321
31,16,1,31_16_1,0.666632015,-1.437825102,0.12061708
31,16,1,31_16_1,0.680917146,-1.508640886,0.098340823
31,16,1,31_16_1,0.66094356,-1.129431448,0.097646352
31,16,1,31_16_1,0.682144288,-1.306914742,0.085345179
31,16,1,31_16_1,0.678830697,-1.518019528,0.089859238
31,16,1,31_16_1,0.698279907,-1.392281207,0.107942162
31,16,1,31_16_1,0.67924076,-1.349785376,0.068685268
31,16,1,31_16_1,0.639768848,-1.358620607,0.072022559
31,16,1,31_16_1,0.717369076,-1.494808982,0.119167603
31,16,1,31_16_1,0.671343494,-1.433997414,0.0716701
31,16,1,31_16_1,0.679943734,-1.486851354,0.105835976
31,16,1,31_16_1,0.65216949,-1.474214152,0.087407724
31,16,1,31_16_1,0.655571274,-0.961299958,0.121883956
31,16,1,31_16_1,0.67878628,-0.965228892,0.102311446
31,16,1,31_16_1,0.639382374,-1.296125805,0.082846961
31,16,1,31_16_1,0.717031652,-1.932401353,0.09496961
31,16,1,31_16_1,0.687904583,-1.415801957,0.081933067
31,16,1,31_16_1,0.649650943,-1.491158096,0.079704917
31,16,1,31_16_1,0.72086143,-1.549058293,0.123769483
31,16,1,31_16_1,0.712041461,-1.50290605,0.134363941
31,16,1,31_16_1,0.68084354,-1.223989977,0.072321922
31,16,1,31_16_1,0.67323613,-1.353586571,0.080530788
31,16,1,31_16_1,0.706430258,-1.49238872,0.100564763
31,16,1,31_16_1,0.687750074,-1.190284753,0.098784342
31,16,1,31_16_1,0.695205757,-1.245878171,0.111576139
31,16,1,31_16_1,0.705568934,-1.479267045,0.087604002
31,16,1,31_16_1,0.668114688,-1.285237617,0.092042303
31,16,1,31_16_1,0.674158222,-1.207014684,0.093008401
31,16,1,31_16_1,0.66230519,-1.09803347,0.076059183
31,16,1,31_16_1,0.670420322,-1.094359563,0.110524299
31,16,1,31_16_1,0.651598202,-1.441844923,0.075289179
31,16,1,31_16_1,0.698126506,-1.174313944,0.111262734
31,16,1,31_16_1,0.686864878,-1.396524286,0.078152992
31,16,1,31_16_1,0.62353838,-1.032151627,0.084207391
31,16,1,31_16_1,0.712465677,-1.85980734,0.088976092
31,16,1,31_16_1,0.688237718,-1.538578157,0.091079621
31,16,1,31_16_1,0.657402387,-1.276375245,0.069004127
31,16,1,31_16_1,0.695597574,-1.47717716,0.110778857
31,16,1,31_16_1,0.676957754,-1.065865096,0.119599745
31,16,1,31_16_1,0.692199719,-1.413218456,0.086608478
31,16,1,31_16_1,0.670327759,-1.292874599,0.088915206
31,16,1,31_16_1,0.738607825,-1.84604488,0.079289724
31,16,1,31_16_1,0.686983513,-1.453261438,0.131846704
31,16,1,31_16_1,0.722622286,-1.576532435,0.110250417
31,16,1,31_16_1,0.688271044,-1.464366865,0.113859919
31,16,1,31_16_1,0.673201745,-1.361553731,0.094089915
31,16,1,31_16_1,0.616277345,-1.257959264,0.064812973
31,16,1,31_16_1,0.724533653,-1.215673634,0.127058727
31,16,1,31_16_1,0.72016963,-1.768623515,0.129048886
31,16,1,31_16_1,0.692011199,-1.215937029,0.114136895
31,16,1,31_16_1,0.676253589,-1.404183413,0.098147704
31,16,1,31_16_1,0.663921825,-1.558077977,0.077358124
31,16,1,31_16_1,0.697324403,-1.321808101,0.10036474
31,16,1,31_16_1,0.715256004,-1.392604834,0.109890623
31,16,1,31_16_1,0.667590542,-1.341634896,0.076300175
31,16,1,31_16_1,0.67008222,-0.720760348,0.117092146
31,16,1,31_16_1,0.6884438,-1.45532311,0.107597051
31,16,1,31_16_1,0.653979581,-1.110736993,0.079003989
31,16,1,31_16_1,0.635336497,-0.784089266,0.095257422
31,16,1,31_16_1,0.616132072,-1.367292618,0.083054266
31,16,1,31_16_1,0.724370225,-1.655167839,0.092583825
31,16,1,31_16_1,0.651022764,-0.985986825,0.079190771
31,16,1,31_16_1,0.690074096,-1.480429393,0.103739375
31,16,1,31_16_1,0.698208212,-1.545582202,0.102789358
31,16,1,31_16_1,0.708006481,-1.153224847,0.113719694
31,16,1,31_16_1,0.711637798,-1.622959421,0.122982296
31,16,1,31_16_1,0.783740133,-1.908862239,0.102889966
31,16,1,31_16_1,0.67764291,-1.398090544,0.090720954
31,16,1,31_16_1,0.676447437,-1.200648549,0.087307141
31,16,1,31_16_1,0.676659496,-1.438826502,0.089671482
31,16,1,31_16_1,0.685320978,-0.973367111,0.13660998
31,16,1,31_16_1,0.695080552,-1.256857975,0.113627911
31,16,1,31_16_1,0.674844196,-0.953288663,0.109725826
31,16,1,31_16_1,0.638931453,-0.833499421,0.107707246
31,16,1,31_16_1,0.651455058,-1.488705153,0.08092999
31,16,1,31_16_1,0.686911666,-1.15640307,0.096381629
31,16,1,31_16_1,0.670994931,-1.518040332,0.061241146
31,16,1,31_16_1,0.660230949,-1.265143408,0.102148367
31,16,1,31_16_1,0.671823625,-1.434028358,0.090143829
31,16,1,31_16_1,0.688733742,-1.469598181,0.099504839
31,16,1,31_16_1,0.689902038,-0.993426211,0.108308966
31,16,1,31_16_1,0.666965716,-1.16449306,0.096856962
31,16,1,31_16_1,0.670151909,-1.169182107,0.081659636
31,16,1,31_16_1,0.619274754,-0.40148835,0.06598106
31,16,1,31_16_1,0.704075004,-1.502763651,0.105466056
31,16,1,31_16_1,0.679935009,-1.275330218,0.071094876
31,16,1,31_16_1,0.672183227,-1.472015141,0.108168516
31,16,1,31_16_1,0.654190749,-1.240777696,0.092498023
31,16,1,31_16_1,0.677724922,-1.351079783,0.095675454
31,16,1,31_16_1,0.632630737,-1.165087365,0.107534222
31,16,1,31_16_1,0.696661491,-1.313400657,0.0977864
31,16,1,31_16_1,0.66379896,-1.19006612,0.077545514
31,16,1,31_16_1,0.692421802,-1.394453918,0.101859389
31,16,1,31_16_1,0.627416965,-0.921486092,0.093068724
31,16,1,31_16_1,0.650393775,-1.607430039,0.077371904
31,16,1,31_16_1,0.682974811,-1.117510386,0.095747823
31,16,1,31_16_1,0.675649196,-1.369563728,0.133711479
31,16,1,31_16_1,0.666073373,-1.291710594,0.09139777
31,16,1,31_16_1,0.722600962,-1.624920566,0.11378501
31,16,1,31_16_1,0.677109225,-1.369647856,0.066853716
31,16,1,31_16_1,0.677794196,-1.246869575,0.110758621
31,16,1,31_16_1,0.665398108,-1.256163958,0.096622576
31,16,1,31_16_1,0.701280985,-1.659263389,0.102979614
31,16,1,31_16_1,0.69856754,-1.197343437,0.099237856
31,16,1,31_16_1,0.681386513,-1.060296085,0.092828608
31,16,1,31_16_1,0.673347364,-1.502032338,0.072095922
31,16,1,31_16_1,0.694420739,-1.484209507,0.098025173
31,16,1,31_16_1,0.649060072,-1.090676298,0.080889837
31,16,1,31_16_1,0.677449096,-1.345233482,0.08615909
31,16,1,31_16_1,0.6872077,-1.266284081,0.116366473
31,16,1,31_16_1,0.64892817,-1.231090527,0.072834567
31,16,1,31_16_1,0.666031051,-1.39908999,0.104452639
31,16,1,31_16_1,0.71514252,-1.67998905,0.108404147
31,16,1,31_16_1,0.662655562,-1.180473624,0.10136585
31,16,1,31_16_1,0.663146616,-1.36231071,0.107545487
31,16,1,31_16_1,0.668524663,-1.252298527,0.100800687
31,16,1,31_16_1,0.631641074,-1.129694834,0.06922317
31,16,1,31_16_1,0.642384251,-1.101113251,0.096569403
31,16,1,31_16_1,0.664905207,-1.116693376,0.101758786
31,16,1,31_16_1,0.646422126,-1.036367336,0.102540313
31,16,1,31_16_1,0.712379762,-1.218773751,0.120607843
31,16,1,31_16_1,0.698803407,-1.412222167,0.12123864
31,16,1,31_16_1,0.718828896,-1.088665315,0.133660224
31,16,1,31_16_1,0.646321584,-0.870396894,0.090232294
31,16,1,31_16_1,0.677947798,-1.609260469,0.096767085
31,16,1,31_16_1,0.709147652,-1.323250038,0.119442223
31,16,1,31_16_1,0.696936291,-1.402420572,0.126577261
31,16,1,31_16_1,0.696490888,-1.387763717,0.095475251
31,16,1,31_16_1,0.683932221,-1.220776839,0.082198299
31,16,1,31_16_1,0.689647404,-1.568851881,0.123056867
31,16,1,31_16_1,0.752465313,-1.339162962,0.140245966
31,16,1,31_16_1,0.75581507,-1.594889475,0.126663233
31,16,1,31_16_1,0.677453309,-1.433269986,0.095504874
31,16,1,31_16_1,0.696536503,-1.016532617,0.106166306
31,16,1,31_16_1,0.700785678,-1.594198606,0.101221873
31,16,1,31_16_1,0.688830363,-1.428995892,0.102065243
31,16,1,31_16_1,0.724276711,-1.569766819,0.078174129
31,16,1,31_16_1,0.695999837,-1.619211053,0.105857301
31,16,1,31_16_1,0.673379301,-1.323410835,0.089816453
31,16,1,31_16_1,0.616492459,-0.748967045,0.087025724
31,16,1,31_16_1,0.668776535,-1.512511992,0.072501456
31,16,1,31_16_1,0.681981853,-1.429396497,0.085647694
31,16,1,31_16_1,0.677458714,-1.006015936,0.114934863
31,16,1,31_16_1,0.652243525,-1.090725715,0.098277667
31,16,1,31_16_1,0.717203474,-1.775730373,0.098161543
31,16,1,31_16_1,0.700678395,-1.464968704,0.103597318
31,16,1,31_16_1,0.671953165,-1.159702257,0.113763817
31,16,1,31_16_1,0.70037348,-1.615940336,0.107929303
31,16,1,31_16_1,0.686424706,-1.579533356,0.117163307
31,16,1,31_16_1,0.624213723,-0.864581312,0.086934994
31,16,1,31_16_1,0.664323733,-1.171511186,0.112277784
31,16,1,31_16_1,0.654803096,-1.138134894,0.079310634
31,16,1,31_16_1,0.672063213,-1.047588784,0.115126373
31,16,1,31_16_1,0.693622791,-1.63910401,0.072637363
31,16,1,31_16_1,0.695218421,-1.209649075,0.093756087
31,16,1,31_16_1,0.681485935,-1.478834502,0.079299454
31,16,1,31_16_1,0.696824143,-0.747282262,0.116637827
31,16,1,31_16_1,0.669353372,-1.176143559,0.087263458
31,16,1,31_16_1,0.671738581,-1.532938083,0.090117056
31,16,1,31_16_1,0.62984614,-1.421449819,0.064812864
31,16,1,31_16_1,0.669081973,-1.513715646,0.082299513
31,16,1,31_16_1,0.652230508,-1.389806231,0.086862108
31,16,1,31_16_1,0.662988344,-1.411604959,0.074267345
31,16,1,31_16_1,0.700806663,-0.897491855,0.113136891
31,16,1,31_16_1,0.667885882,-1.447165787,0.091535955
31,16,1,31_16_1,0.683436595,-1.480572892,0.091302108
31,16,1,31_16_1,0.657307199,-1.23906467,0.088687878
31,16,1,31_16_1,0.636721761,-1.436483897,0.083893355
31,16,1,31_16_1,0.64251008,-1.395312173,0.070884084
31,16,1,31_16_1,0.709532885,-1.261988403,0.093553054
31,16,1,31_16_1,0.707298807,-0.940687192,0.109930129
31,16,1,31_16_1,0.643503634,-1.368884969,0.080377575
31,16,1,31_16_1,0.699189639,-1.416393418,0.112355639
31,16,1,31_16_1,0.677828857,-1.643220921,0.071521141
31,16,1,31_16_1,0.660701928,-1.406297407,0.106472011
31,16,1,31_16_1,0.681891876,-1.302501068,0.112691356
31,16,1,31_16_1,0.651948876,-1.615816695,0.07437735
31,16,1,31_16_1,0.646233561,-1.673563187,0.059496278
31,16,1,31_16_1,0.68236356,-1.307861176,0.10316216
31,16,1,31_16_1,0.728944393,-1.423323698,0.120044317
31,16,1,31_16_1,0.648586476,-1.183879772,0.07408983
31,16,1,31_16_1,0.677875147,-1.097433751,0.107313622
31,16,1,31_16_1,0.684037274,-1.150362666,0.124672386
31,16,1,31_16_1,0.644598558,-1.29512314,0.08767496
31,16,1,31_16_1,0.69978264,-1.575963387,0.109909225
31,16,1,31_16_1,0.704507486,-1.729175777,0.082882367
31,16,1,31_16_1,0.678429466,-0.930789587,0.110102717
31,16,1,31_16_1,0.646286061,-1.361190461,0.094045414
31,16,1,31_16_1,0.683629923,-1.549269868,0.085531598
31,16,1,31_16_1,0.687913842,-1.550016876,0.09804825
31,16,1,31_16_1,0.686693363,-1.197089402,0.082973249
31,16,2,31_16_2,0.768237116,-2.82405275,0.049862015
31,16,2,31_16_2,0.798506663,-2.869013943,0.049414297
31,16,2,31_16_2,0.800868386,-2.945648017,0.057500202
31,16,2,31_16_2,0.817332516,-3.028975989,0.05816627
31,16,2,31_16_2,0.762049541,-2.760211094,0.045117327
31,16,2,31_16_2,0.793619281,-3.040692599,0.049604227
31,16,2,31_16_2,0.837073713,-3.090616256,0.045563635
31,16,2,31_16_2,0.789067059,-2.876995354,0.053171189
31,16,2,31_16_2,0.764013069,-2.841960254,0.045667437
31,16,2,31_16_2,0.773865045,-2.869103724,0.043522602
31,16,2,31_16_2,0.786165261,-2.905943291,0.041451659
31,16,2,31_16_2,0.774682531,-2.773453331,0.042602584
31,16,2,31_16_2,0.771053598,-2.85571482,0.046520306
31,16,2,31_16_2,0.818031097,-2.980394126,0.052633917
31,16,2,31_16_2,0.825431992,-2.989245578,0.054235709
31,16,2,31_16_2,0.840806538,-3.063199492,0.057116925
31,16,2,31_16_2,0.820149557,-2.86161157,0.057102035
31,16,2,31_16_2,0.767277131,-2.801039329,0.04234543
31,16,2,31_16_2,0.814974881,-2.883115536,0.051390619
31,16,2,31_16_2,0.779684624,-2.770435139,0.051095321
31,16,2,31_16_2,0.782725843,-2.841285394,0.051552484
31,16,2,31_16_2,0.779259507,-2.807637055,0.051439166
31,16,2,31_16_2,0.807139626,-2.909887157,0.053630381
31,16,2,31_16_2,0.809845848,-2.948018736,0.048296933
31,16,2,31_16_2,0.817698032,-3.000548969,0.050934797
31,16,2,31_16_2,0.805544811,-2.838362701,0.056000848
31,16,2,31_16_2,0.797127962,-2.911636536,0.056855285
31,16,2,31_16_2,0.809908639,-2.983607133,0.050077847
31,16,2,31_16_2,0.818698226,-2.954724555,0.049146083
31,16,2,31_16_2,0.803954254,-3.040628286,0.048210753
31,16,2,31_16_2,0.795621103,-2.748442345,0.051425371
31,16,2,31_16_2,0.848458465,-3.13004724,0.045978154
31,16,2,31_16_2,0.795751957,-3.013819631,0.044833795
31,16,2,31_16_2,0.770679016,-2.902760727,0.042959415
31,16,2,31_16_2,0.766980511,-2.937794123,0.047217502
31,16,2,31_16_2,0.793323308,-2.810497218,0.049349583
31,16,2,31_16_2,0.824917075,-3.040890122,0.057532897
31,16,2,31_16_2,0.815428532,-2.88358817,0.050107779
31,16,2,31_16_2,0.805716033,-2.839049499,0.04638191
31,16,2,31_16_2,0.805132393,-2.797856538,0.058878885
31,16,2,31_16_2,0.790037883,-2.753207682,0.059451113
31,16,2,31_16_2,0.792536799,-2.916458237,0.056349444
31,16,2,31_16_2,0.812660257,-2.807338968,0.057856907
31,16,2,31_16_2,0.803693867,-2.938246564,0.060205237
31,16,2,31_16_2,0.779535266,-2.894554412,0.048549929
31,16,2,31_16_2,0.778299698,-2.937380144,0.039032195
31,16,2,31_16_2,0.771815838,-3.059451938,0.028797011
31,16,2,31_16_2,0.822399876,-2.957705922,0.049546435
31,16,2,31_16_2,0.787793792,-2.753786752,0.054797444
31,16,2,31_16_2,0.794273857,-2.874560951,0.050819944
31,16,2,31_16_2,0.771123706,-2.880024991,0.053245133
31,16,2,31_16_2,0.816766547,-2.939034975,0.048687708
31,16,2,31_16_2,0.842577294,-3.149425449,0.051284528
31,16,2,31_16_2,0.822067605,-2.923360526,0.057300524
31,16,2,31_16_2,0.830331853,-3.048361332,0.052585641
31,16,2,31_16_2,0.805510589,-2.935417691,0.044733367
31,16,2,31_16_2,0.807803702,-2.929546226,0.042354034
31,16,2,31_16_2,0.822522535,-2.901037139,0.056643813
31,16,2,31_16_2,0.796927888,-2.786796501,0.055356139
31,16,2,31_16_2,0.806046489,-2.944704527,0.050474095
31,16,2,31_16_2,0.828713459,-2.891718894,0.057001638
31,16,2,31_16_2,0.79079793,-2.905674255,0.042461513
31,16,2,31_16_2,0.762644622,-2.772964228,0.050241446
31,16,2,31_16_2,0.806218869,-2.814354581,0.052046424
31,16,2,31_16_2,0.779402878,-2.822027888,0.04841807
31,16,2,31_16_2,0.81247534,-2.90646149,0.052200242
31,16,2,31_16_2,0.817680922,-3.022058579,0.04012767
31,16,2,31_16_2,0.789691374,-2.915750762,0.04452117
31,16,2,31_16_2,0.80341592,-2.898705179,0.050708658
31,16,2,31_16_2,0.797678796,-2.910290263,0.054946561
